"account_id","notify_text","notify_relationship_status","notify_new_photo","notify_instagram","notify_remote","notify_feeling","last_instagram_notified","last_swipe_notified","remote_notification","powerlike_gift","notify_location","remote_notifications_sent","notify_birthday","birthday_notifications_sent","notify_market","notify_shoutout","xmas_newsletter_sent"
2706694,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,
303818,t,t,t,t,t,t,"","2016-02-01 08:15:44",,,t,"{10,13,20,21}",t,"",t,t,
3298181,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3061480,t,t,t,t,t,t,"","",,,t,"{20,21}",f,"",t,t,
3272490,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2261628,t,t,t,t,t,t,"","",t,t,t,"{13,20,21}",t,"{2017}",t,t,
2034028,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
113179,t,t,t,t,t,t,"","2016-01-31 11:12:41",,,t,"{10,13,20,21}",t,"",t,t,
3152060,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3170367,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2705000,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,
3256689,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
818585,f,f,f,f,f,t,"","2016-02-01 01:15:00",,t,t,"{10,13,18,20,21}",t,"",t,t,
2437765,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
3127901,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
217525,f,f,f,f,f,f,"","2016-02-01 04:16:02",,,t,"{10,13,21}",t,"",t,t,t
95093,t,t,t,t,t,t,"","2016-01-31 23:57:46",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,t
3130466,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3079856,t,t,t,t,f,t,"","",,,t,"{20,21}",t,"",f,f,
3081243,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3112678,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2560001,t,t,t,f,t,t,"","",,,t,"{10,13,16,17,18,20,21}",f,"",f,t,t
2693853,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
3074405,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3041358,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,
512311,f,f,f,f,f,f,"","2016-02-01 03:30:46",,,f,"{10,13,20,21}",f,"",f,t,
3282818,t,t,t,t,t,t,"","",,,t,"{21}",t,"{2017}",t,t,
3383197,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
2469721,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
635289,t,f,t,f,f,f,"","2016-02-01 04:06:50",,t,t,"{10,13,20,21}",t,"{2017}",f,f,
3269509,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
104925,t,t,t,t,t,t,"","2016-02-01 06:49:43",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
2952074,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2973930,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2337129,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,20,21}",t,"{2016}",t,t,
139027,t,t,t,t,t,t,"","2015-11-05 00:56:33",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3202559,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2022165,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,21}",t,"{2017}",t,t,t
3369841,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
285437,t,f,f,f,f,f,"","2016-02-01 07:46:39",,,t,"{10,13,20,21}",t,"",t,t,
3248963,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3377814,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3392718,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3374545,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3224375,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3210915,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2925704,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3190541,t,f,f,f,f,f,"","",,,f,"{20,21}",f,"{2017}",f,f,t
2805623,t,t,t,t,t,t,"","",,,t,"{20}",t,"",t,t,
2993397,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
199313,t,t,t,t,t,t,"","2016-02-01 06:58:12",,,t,"{21}",t,"",t,t,
3215057,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3094123,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2480761,t,t,t,t,t,t,"","",,,t,"{10,18,20,21}",t,"{2016}",t,t,
3185525,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3243002,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2071824,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
2194604,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
984980,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
3158517,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
365402,t,t,t,t,t,t,"","2016-02-01 09:55:18",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,t
2998690,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3002933,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3309316,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3375902,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2392813,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
3000208,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3017292,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
405841,t,t,t,t,t,t,"","2016-01-31 12:44:26",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
848689,t,t,t,t,t,t,"","2016-01-21 03:52:39",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2909447,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2988090,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2909634,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
473039,t,t,t,t,t,t,"","2016-02-01 06:05:15",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
2974405,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2263152,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
632215,t,t,t,t,t,t,"","2016-02-01 03:11:07",,t,t,"{10,13,20,21}",t,"",t,t,
442053,t,t,t,t,t,t,"","2016-02-01 07:43:58",,,t,"{10,13,20,21}",t,"{2016}",t,t,
3248547,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3290569,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,t
3053150,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2737798,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
816321,t,f,t,f,f,f,"","2016-02-01 07:59:30",,t,t,"{10,13,16,17,18,20,21}",t,"",t,t,
3226604,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2898336,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,
605994,t,t,t,t,t,t,"","2016-01-31 00:49:46",,,t,"{10,13,20,21}",t,"{2016}",t,t,t
2861584,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
3380393,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3000609,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3109154,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3282599,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2554321,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"",t,t,
3035168,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2384054,t,t,t,t,t,t,"","",t,,t,"{13,20,21}",t,"{2017}",t,t,t
2812215,t,t,t,t,t,t,"2016-11-01 22:57:09.642229","",,,t,"{20,21}",t,"{2016}",t,t,
2641792,t,f,f,f,f,f,"","",,,f,"{13,20,21}",f,"{2016}",f,f,
3131182,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3373701,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3118363,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
630270,t,t,t,t,t,t,"","2016-02-01 05:52:59",,t,t,"{10,13,16,17,18,20,21}",t,"",t,t,
3227588,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2910157,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3131782,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3251657,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3114971,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3320193,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3126242,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2583298,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2016}",t,t,
3259186,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2885430,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3151219,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,t
3064204,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2620161,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
2472621,t,t,t,t,t,t,"","",,,t,"{10,13,18,20}",t,"{2017}",t,t,
3343365,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
978100,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
3303766,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,t
455852,t,t,t,t,t,t,"","2016-02-01 08:27:16",,,t,"{10,13,20,21}",t,"",t,t,
2601876,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
2790553,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2382353,t,t,t,t,t,t,"","",t,,t,"{13,20,21}",t,"{2016}",t,t,
2892926,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2292618,t,t,t,t,t,t,"","",t,t,t,"{13,18,20,21}",t,"",t,t,
3014954,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2779938,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2016}",t,t,
2744325,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2016}",t,t,
3070752,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3238900,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3375659,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2601498,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2016}",t,t,
3073735,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3392531,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3033661,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3327354,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3255180,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2214609,t,t,t,t,t,t,"","",t,t,t,"{13,16,17,18,21}",t,"",t,t,
2179149,t,t,t,t,t,t,"","",,t,t,"{10,13,20}",t,"",t,t,
3298433,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3044158,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2551801,f,f,f,f,f,f,"","",,,f,"{10,13,16,17,18,20,21}",f,"",f,t,t
2899169,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
127907,t,t,t,t,t,t,"","2016-02-01 05:38:48",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2882371,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3293812,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
2351143,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2017}",t,t,
451233,t,t,t,t,t,t,"","2016-02-01 02:41:12",,,t,"{10,13,20,21}",t,"{2017}",t,t,
664358,t,t,t,t,t,t,"","2016-02-01 03:55:27",,t,t,"{10,13,20,21}",t,"",t,t,
3203027,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2420020,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2017}",t,t,t
2915775,t,t,t,t,t,t,"","",,,t,"",t,"{2016}",t,t,
3319215,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"{2017}",t,t,
730050,t,t,t,t,t,t,"","2016-02-01 04:27:19",,t,t,"",t,"{2017}",t,t,
872409,t,t,t,t,t,t,"","2016-01-31 18:15:10",,t,t,"{10,13,20,21}",t,"",t,t,t
308339,t,t,t,t,t,t,"","2016-02-01 00:18:50",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3256048,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2831091,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",f,t,
3119941,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2999989,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
1022966,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
3190550,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
779380,t,t,t,t,t,t,"","2016-02-01 07:17:31",,t,t,"{10,13,20,21}",t,"",t,t,
2879646,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,
3095992,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3164765,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2312464,t,t,t,t,t,t,"","",t,t,t,"{13,18,20,21}",t,"{2017}",t,t,
575840,t,t,t,t,t,t,"","2016-01-29 04:19:17",,,t,"{10,13,20,21}",t,"{2017}",t,t,t
2957020,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2855472,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,t
2065170,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,t
183692,t,t,t,t,t,t,"","2016-02-01 00:44:06",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2367304,t,t,t,t,t,t,"","",t,,t,"{13,20,21}",t,"",t,t,
3271770,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2919171,t,t,t,t,t,t,"","",,,t,"",t,"{2016}",t,t,
3362738,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3389549,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3303362,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3329312,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3133563,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3287593,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3273378,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3111544,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2565453,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"",t,t,
3010091,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
3082960,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2667889,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
2506829,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,t
2987248,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
2057338,t,f,f,f,t,f,"","",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,t
1081856,t,f,f,f,t,f,"","",,t,t,"{10,13,20,21}",t,"",t,t,
3347101,t,t,t,t,t,t,"","",,t,t,"{18,21}",t,"",t,t,t
2873720,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
182059,t,t,t,t,t,t,"","2016-02-01 02:15:15",,,t,"{10,13,20,21}",t,"{2016}",t,t,
2800248,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2881944,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2847122,t,t,t,t,t,t,"","",,,t,"",t,"{2016}",t,t,
3019514,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2927147,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3092655,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
2725139,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2016}",t,t,
432846,t,t,t,t,t,t,"","2016-01-31 21:49:10",,,t,"{10,20,21}",t,"",t,t,
2917891,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3254862,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,t
2613701,f,f,f,f,f,f,"","",,,f,"{20,21}",f,"{2017}",f,t,
975984,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3024918,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
93760,t,t,t,t,t,t,"","2016-02-01 02:39:04",,,t,"{10,13,20,21}",t,"",t,t,
3003962,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
742480,t,t,t,t,t,t,"","2016-02-01 03:52:07",,t,t,"{10}",t,"{2017}",t,t,
2569686,t,t,t,t,t,t,"2016-11-01 18:12:16.394524","",,,t,"{10,13,20,21}",t,"",t,t,
996995,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
3008267,f,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,t,
3317552,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2727490,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,t
3020177,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3256307,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2740977,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,
630121,t,t,t,t,t,t,"","2016-02-01 04:22:42",,t,t,"{10,13,20,21}",t,"",t,t,
3384164,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3176930,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3034078,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3070369,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3196967,t,t,t,f,t,f,"","",,,t,"{18,20,21}",f,"",f,t,
3384166,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
772928,t,t,t,t,t,t,"","2016-02-01 04:26:14",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,
2344732,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
428738,t,t,t,t,t,t,"","2016-02-01 06:14:17",,,t,"{10,20,21}",t,"",t,t,
3220355,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3252848,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3130773,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
729939,t,t,t,t,t,t,"","2016-02-01 03:37:49",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
3072703,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3025095,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2861646,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2016}",t,t,
2662642,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,t
2695899,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
223259,t,t,t,t,t,t,"","2016-02-01 04:31:52",,,t,"{10,13,20,21}",t,"",t,t,
3226461,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3156777,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
307101,t,t,t,t,t,t,"","2016-02-01 02:48:57",,,t,"{10,13,20,21}",t,"{2016}",t,t,
270581,t,t,t,t,t,t,"","2016-02-01 08:11:20",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
936272,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
3307502,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
484984,t,t,t,t,t,t,"","2016-02-01 06:51:34",,,t,"{18,20,21}",t,"{2017}",t,t,
3028254,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
551462,t,f,t,t,f,f,"","2016-02-01 07:15:32",,,t,"{10,12,13,20,21}",t,"{2017}",t,t,
3123119,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2747573,f,f,f,f,f,f,"","",,,f,"{13,16,17,18,20,21}",f,"{2016}",f,t,
3089120,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3029058,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2258755,t,t,t,t,t,t,"","",t,t,t,"{13,18,20,21}",t,"{2017}",t,t,
3393207,f,f,f,f,f,f,"","",,,f,"",f,"",f,f,
2881586,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
1057802,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"",t,t,t
3236627,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
220916,t,t,t,t,t,t,"","2015-05-31 00:48:08",,,t,"",t,"",t,t,
3251471,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2667712,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3208589,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2980583,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,t
574692,t,t,t,t,t,t,"","2016-02-01 05:53:25",,,t,"{10,13,20,21}",t,"",t,t,t
2514755,t,t,t,t,t,t,"","",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3239355,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2395709,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
3298405,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2902865,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2705742,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,t
2997638,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,
2346463,t,t,t,t,t,t,"","",,,t,"{10,13,21}",t,"{2017}",t,t,
2566687,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
2572844,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3103986,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2886162,t,t,t,t,f,t,"","",,,t,"{20,18,21}",t,"{2017}",t,t,
2977142,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3367689,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3107013,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2564421,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20}",t,"",t,t,
3344286,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3386988,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2980480,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3028912,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2320008,t,t,f,f,f,f,"","",,t,f,"{16,17,18,20,21}",f,"{2017}",f,f,t
3237639,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
3045866,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,t
3033914,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2570120,f,f,f,f,f,f,"","",,,f,"{10,13,20,21}",f,"{2016}",f,f,
2944027,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2831953,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,t
496265,t,t,t,t,t,t,"","2016-02-01 06:11:40",,,t,"{10,13,16,17,18,20,21}",t,"{2016}",t,t,
477913,t,t,t,t,t,t,"","2016-02-01 02:19:06",,,t,"{10,13,20,21}",t,"",t,t,
3216256,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2670601,t,t,t,t,t,t,"","",,,t,"{13,18,20,21}",t,"{2017}",t,t,
2972948,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2399023,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2016}",t,t,
2664776,t,t,t,t,t,t,"","",,,t,"{13,16,17,18,20,21}",t,"{2017}",t,t,
3359440,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2333160,f,f,f,f,f,f,"","",,t,f,"{6,10,21}",f,"",f,f,
2846021,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3147735,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2725635,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
3018052,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3381181,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3301522,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2638145,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
2139506,f,f,f,f,f,f,"","",,t,f,"{10,13,18,21}",f,"",f,t,t
3018010,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2890829,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3236332,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,f,
3057069,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2923756,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
1086666,t,t,t,t,t,t,"","",,t,t,"{10,13,18,20,21}",t,"{2016}",t,t,
3386958,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2944175,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3167425,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3115421,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3131832,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3385526,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
3387380,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
112869,f,f,f,f,f,f,"","",,,t,"{10,13,16,17,18}",t,"",t,t,
3373074,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3221483,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3140769,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2738718,t,t,t,t,t,t,"","",,,t,"{13}",t,"{2017}",t,t,
